customer_id,customer_type,tenure_months,avg_order_value,purchase_frequency,category,days_since_last_purchase,churned,total_spend,avg_days_between_purchase,tenure_band,frequency_bucket,order_value_segment,rfm_segment
1388,New,1,59.55,1,Clothing,148,1,59.55,30,0-3 months,1-2,Low,At Risk
1389,Loyal,31,163.51,15,Books,8,0,2452.67,62,24+ months,11-15,Medium,Champions
1390,Returning,11,146.23,5,Electronics,8,0,731.13,66,6-12 months,3-5,Medium,Champions
1391,Returning,11,95.1,3,Books,12,0,285.29,110,6-12 months,3-5,Low,Loyal Customers
1392,Returning,12,159.24,5,Sports,29,0,796.21,72,6-12 months,3-5,Medium,Champions
1393,Returning,9,88.67,5,Clothing,9,0,443.34,54,6-12 months,3-5,Low,Loyal Customers
1394,New,1,52.25,1,Sports,22,0,52.25,30,0-3 months,1-2,Low,Need Attention
1395,Loyal,13,271.14,16,Electronics,18,0,4338.16,24.4,12-24 months,15+,High,Champions
1396,New,2,109.07,2,Home & Garden,79,1,218.15,30,0-3 months,1-2,Medium,Need Attention
1397,Returning,9,209.15,2,Electronics,29,0,418.29,135,6-12 months,1-2,High,Potential Loyalists
1398,New,1,139.97,2,Clothing,4,0,279.95,15,0-3 months,1-2,Medium,Potential Loyalists
1399,New,1,54.03,1,Home & Garden,65,1,54.03,30,0-3 months,1-2,Low,At Risk
1400,Loyal,34,243.23,19,Electronics,4,0,4621.35,53.7,24+ months,15+,High,Champions
1401,New,3,146.05,1,Clothing,113,1,146.05,90,0-3 months,1-2,Medium,At Risk
1402,Loyal,27,201.33,8,Home & Garden,26,0,1610.6,101.3,24+ months,6-10,High,Champions
1403,Loyal,15,177.6,15,Electronics,6,0,2663.94,30,12-24 months,11-15,Medium,Champions
1404,New,3,143.79,1,Clothing,30,0,143.79,90,0-3 months,1-2,Medium,Need Attention
1405,Returning,3,183.44,6,Home & Garden,16,0,1100.62,15,0-3 months,6-10,Medium,Champions
1406,Returning,5,211.47,3,Electronics,6,0,634.42,50,3-6 months,3-5,High,Loyal Customers
1407,Returning,8,204.79,6,Electronics,84,1,1228.72,40,6-12 months,6-10,High,Big Spenders
1408,Loyal,24,297.84,13,Clothing,4,0,3871.89,55.4,12-24 months,11-15,High,Champions
1409,Loyal,18,196.33,19,Sports,3,0,3730.28,28.4,12-24 months,15+,Medium,Champions
1410,Loyal,18,248.53,10,Sports,15,0,2485.27,54,12-24 months,6-10,High,Champions
1411,New,3,50.55,1,Electronics,118,1,50.55,90,0-3 months,1-2,Low,At Risk
1412,Loyal,17,280.7,11,Home & Garden,28,0,3087.68,46.4,12-24 months,11-15,High,Champions
1413,New,3,87,2,Books,115,1,174.01,45,0-3 months,1-2,Low,Need Attention
1414,Loyal,13,127.68,12,Books,3,0,1532.2,32.5,12-24 months,11-15,Medium,Champions
1415,Loyal,14,148.4,18,Clothing,20,0,2671.17,23.3,12-24 months,15+,Medium,Champions
1416,New,2,51.41,1,Clothing,20,0,51.41,60,0-3 months,1-2,Low,Need Attention
1417,New,1,148.8,2,Clothing,13,0,297.61,15,0-3 months,1-2,Medium,Potential Loyalists
1418,Returning,11,139.57,3,Books,10,0,418.72,110,6-12 months,3-5,Medium,Loyal Customers
1419,New,3,107.48,2,Sports,19,0,214.96,45,0-3 months,1-2,Medium,Potential Loyalists
1420,Returning,5,208.15,2,Sports,21,0,416.29,75,3-6 months,1-2,High,Potential Loyalists
1421,New,2,106.9,1,Clothing,140,1,106.9,60,0-3 months,1-2,Medium,At Risk
1422,Loyal,15,130.44,16,Clothing,15,0,2087.05,28.1,12-24 months,15+,Medium,Champions
1423,Loyal,18,247.45,10,Clothing,140,1,2474.52,54,12-24 months,6-10,High,Big Spenders
1424,New,1,115.75,2,Books,93,1,231.5,15,0-3 months,1-2,Medium,Need Attention
1425,New,2,94.63,2,Books,86,1,189.25,30,0-3 months,1-2,Low,Need Attention
1426,New,1,83.69,1,Books,30,0,83.69,30,0-3 months,1-2,Low,Need Attention
1427,New,3,116.27,2,Electronics,131,1,232.53,45,0-3 months,1-2,Medium,Need Attention
1428,New,2,125.7,2,Sports,1,0,251.4,30,0-3 months,1-2,Medium,Potential Loyalists
1429,Returning,12,222.97,4,Sports,1,0,891.89,90,6-12 months,3-5,High,Loyal Customers
1430,New,1,108.45,2,Clothing,69,1,216.9,15,0-3 months,1-2,Medium,Need Attention
1431,Returning,9,227.66,6,Electronics,20,0,1365.94,45,6-12 months,6-10,High,Champions
1432,New,3,98.61,1,Electronics,145,1,98.61,90,0-3 months,1-2,Low,At Risk
1433,New,2,92.3,2,Clothing,91,1,184.6,30,0-3 months,1-2,Low,Need Attention
1434,New,3,62.84,2,Clothing,76,1,125.69,45,0-3 months,1-2,Low,Need Attention
1435,New,2,143.57,1,Clothing,132,1,143.57,60,0-3 months,1-2,Medium,At Risk
1436,Loyal,33,155.64,12,Home & Garden,16,0,1867.63,82.5,24+ months,11-15,Medium,Champions
1437,New,2,68.92,2,Clothing,20,0,137.83,30,0-3 months,1-2,Low,Potential Loyalists
1438,Returning,12,125.3,2,Clothing,17,0,250.6,180,6-12 months,1-2,Medium,Potential Loyalists
1439,New,1,135,1,Home & Garden,18,0,135,30,0-3 months,1-2,Medium,Need Attention
1440,Returning,7,104.98,3,Clothing,62,1,314.95,70,6-12 months,3-5,Medium,Need Attention
1441,New,2,108.49,2,Electronics,8,0,216.99,30,0-3 months,1-2,Medium,Potential Loyalists
1442,Returning,4,145.78,6,Clothing,18,0,874.67,20,3-6 months,6-10,Medium,Champions
1443,Loyal,17,132.12,19,Electronics,10,0,2510.33,26.8,12-24 months,15+,Medium,Champions
1444,New,3,128.46,1,Electronics,26,0,128.46,90,0-3 months,1-2,Medium,Need Attention
1445,New,1,144.37,1,Electronics,103,1,144.37,30,0-3 months,1-2,Medium,At Risk
1446,New,3,137.13,2,Sports,17,0,274.27,45,0-3 months,1-2,Medium,Potential Loyalists
1447,New,1,140.08,2,Books,93,1,280.17,15,0-3 months,1-2,Medium,Need Attention
1448,Returning,4,134.83,6,Sports,10,0,808.97,20,3-6 months,6-10,Medium,Champions
1449,Loyal,24,239.75,5,Books,21,0,1198.73,144,12-24 months,3-5,High,Champions
1450,Returning,6,220.07,3,Home & Garden,133,1,660.2,60,3-6 months,3-5,High,Big Spenders
1451,New,1,120.4,1,Home & Garden,64,1,120.4,30,0-3 months,1-2,Medium,At Risk
1452,Loyal,36,168.56,10,Clothing,22,0,1685.58,108,24+ months,6-10,Medium,Champions
1453,Loyal,23,296.68,15,Electronics,5,0,4450.21,46,12-24 months,11-15,High,Champions
1454,New,3,145.92,2,Electronics,22,0,291.84,45,0-3 months,1-2,Medium,Potential Loyalists
1455,New,2,130.35,2,Sports,21,0,260.7,30,0-3 months,1-2,Medium,Potential Loyalists
1456,New,2,124.97,1,Home & Garden,13,0,124.97,60,0-3 months,1-2,Medium,Need Attention
1457,Returning,8,99.66,6,Books,9,0,597.93,40,6-12 months,6-10,Low,Champions
1458,Loyal,31,176.18,18,Clothing,17,0,3171.27,51.7,24+ months,15+,Medium,Champions
1459,New,2,103.26,1,Electronics,115,1,103.26,60,0-3 months,1-2,Medium,At Risk
1460,Loyal,16,163.91,7,Electronics,24,0,1147.35,68.6,12-24 months,6-10,Medium,Champions
1461,Returning,3,181.24,2,Books,11,0,362.49,45,0-3 months,1-2,Medium,Potential Loyalists
1462,New,2,73.22,1,Clothing,22,0,73.22,60,0-3 months,1-2,Low,Need Attention
1463,Returning,10,113.71,3,Clothing,75,1,341.12,100,6-12 months,3-5,Medium,Need Attention
1464,Returning,4,227.85,2,Sports,3,0,455.71,60,3-6 months,1-2,High,Potential Loyalists
1465,Returning,5,207.28,3,Books,126,1,621.84,50,3-6 months,3-5,High,Big Spenders
1466,Loyal,15,149.31,8,Home & Garden,16,0,1194.47,56.3,12-24 months,6-10,Medium,Champions
1467,Loyal,19,162.62,6,Electronics,22,0,975.7,95,12-24 months,6-10,Medium,Champions
1468,Loyal,36,196.29,9,Sports,21,0,1766.65,120,24+ months,6-10,Medium,Champions
1469,New,2,148.5,1,Books,127,1,148.5,60,0-3 months,1-2,Medium,At Risk
1470,Returning,6,133.57,6,Clothing,8,0,801.43,30,3-6 months,6-10,Medium,Champions
1471,Returning,9,204.66,2,Sports,16,0,409.33,135,6-12 months,1-2,High,Potential Loyalists
1472,Returning,11,191.03,6,Sports,27,0,1146.2,55,6-12 months,6-10,Medium,Champions
1473,New,1,91.79,2,Clothing,124,1,183.57,15,0-3 months,1-2,Low,Need Attention
1474,Loyal,16,159.47,18,Sports,9,0,2870.52,26.7,12-24 months,15+,Medium,Champions
1475,Returning,3,141.81,5,Books,30,0,709.04,18,0-3 months,3-5,Medium,Champions
1476,New,1,89.53,2,Clothing,3,0,179.05,15,0-3 months,1-2,Low,Potential Loyalists
1477,New,3,98.03,2,Sports,30,0,196.06,45,0-3 months,1-2,Low,Potential Loyalists
1478,New,1,50.06,1,Books,147,1,50.06,30,0-3 months,1-2,Low,At Risk
1479,Loyal,32,177.86,7,Electronics,12,0,1245.04,137.1,24+ months,6-10,Medium,Champions
1480,New,1,117.99,1,Books,18,0,117.99,30,0-3 months,1-2,Medium,Need Attention
1481,Returning,4,155.86,6,Home & Garden,27,0,935.15,20,3-6 months,6-10,Medium,Champions
1482,Returning,8,95.01,5,Sports,114,1,475.03,48,6-12 months,3-5,Low,Need Attention
1483,Loyal,21,279.24,16,Home & Garden,3,0,4467.87,39.4,12-24 months,15+,High,Champions
1484,New,1,142.76,1,Clothing,21,0,142.76,30,0-3 months,1-2,Medium,Need Attention
1485,New,1,132.74,1,Books,126,1,132.74,30,0-3 months,1-2,Medium,At Risk
1486,New,2,132.92,1,Electronics,108,1,132.92,60,0-3 months,1-2,Medium,At Risk
1487,New,1,76.61,2,Sports,14,0,153.21,15,0-3 months,1-2,Low,Potential Loyalists
1488,Returning,9,150.72,4,Clothing,24,0,602.9,67.5,6-12 months,3-5,Medium,Loyal Customers
1489,New,3,127.88,2,Books,140,1,255.75,45,0-3 months,1-2,Medium,Need Attention
1490,Loyal,31,224.25,8,Home & Garden,3,0,1793.98,116.3,24+ months,6-10,High,Champions
1491,Loyal,12,126.44,18,Sports,23,0,2275.99,20,6-12 months,15+,Medium,Champions
1492,New,3,114.51,2,Clothing,5,0,229.01,45,0-3 months,1-2,Medium,Potential Loyalists
1493,Returning,7,183.96,4,Sports,21,0,735.84,52.5,6-12 months,3-5,Medium,Loyal Customers
1494,Returning,6,156.44,2,Clothing,19,0,312.88,90,3-6 months,1-2,Medium,Potential Loyalists
1495,New,3,92.8,1,Books,91,1,92.8,90,0-3 months,1-2,Low,At Risk
1496,Returning,4,197.24,5,Clothing,5,0,986.18,24,3-6 months,3-5,Medium,Champions
1497,New,2,140.37,1,Books,98,1,140.37,60,0-3 months,1-2,Medium,At Risk
1498,Loyal,29,145.52,7,Electronics,14,0,1018.66,124.3,24+ months,6-10,Medium,Champions
1499,New,2,128.67,2,Books,18,0,257.35,30,0-3 months,1-2,Medium,Potential Loyalists
1500,Returning,11,112.16,3,Sports,4,0,336.48,110,6-12 months,3-5,Medium,Loyal Customers
1501,New,2,124.39,1,Clothing,102,1,124.39,60,0-3 months,1-2,Medium,At Risk
1502,Returning,4,186.29,5,Sports,27,0,931.44,24,3-6 months,3-5,Medium,Champions
1503,New,3,94.18,1,Clothing,23,0,94.18,90,0-3 months,1-2,Low,Need Attention
1504,New,1,77.68,1,Home & Garden,96,1,77.68,30,0-3 months,1-2,Low,At Risk
1505,New,2,104.71,2,Electronics,5,0,209.42,30,0-3 months,1-2,Medium,Potential Loyalists
1506,Loyal,35,237.17,7,Clothing,10,0,1660.18,150,24+ months,6-10,High,Champions
1507,Returning,12,188.97,6,Home & Garden,8,0,1133.81,60,6-12 months,6-10,Medium,Champions
1508,Loyal,31,180.45,12,Electronics,9,0,2165.41,77.5,24+ months,11-15,Medium,Champions
1509,Returning,11,176.99,6,Clothing,24,0,1061.91,55,6-12 months,6-10,Medium,Champions
1510,Loyal,23,138.55,16,Home & Garden,1,0,2216.76,43.1,12-24 months,15+,Medium,Champions
1511,New,3,147.41,1,Electronics,12,0,147.41,90,0-3 months,1-2,Medium,Need Attention
1512,Loyal,29,244.79,15,Clothing,73,1,3671.89,58,24+ months,11-15,High,Big Spenders
1513,Loyal,35,195.14,11,Home & Garden,22,0,2146.51,95.5,24+ months,11-15,Medium,Champions
1514,Returning,3,164.39,6,Electronics,92,1,986.33,15,0-3 months,6-10,Medium,Big Spenders
1515,Returning,7,157.7,3,Clothing,14,0,473.11,70,6-12 months,3-5,Medium,Loyal Customers
1516,Returning,6,166.3,2,Clothing,10,0,332.59,90,3-6 months,1-2,Medium,Potential Loyalists
1517,New,1,56.78,1,Sports,9,0,56.78,30,0-3 months,1-2,Low,Need Attention
1518,New,1,82.87,2,Sports,20,0,165.75,15,0-3 months,1-2,Low,Potential Loyalists
1519,Returning,9,183.74,5,Electronics,25,0,918.69,54,6-12 months,3-5,Medium,Champions
1520,Returning,3,153.44,6,Home & Garden,3,0,920.64,15,0-3 months,6-10,Medium,Champions
1521,New,3,55.61,1,Books,24,0,55.61,90,0-3 months,1-2,Low,Need Attention
1522,Returning,11,188.68,2,Sports,8,0,377.36,165,6-12 months,1-2,Medium,Potential Loyalists
1523,Loyal,35,285.62,11,Clothing,26,0,3141.83,95.5,24+ months,11-15,High,Champions
1524,Returning,5,185.03,5,Clothing,26,0,925.15,30,3-6 months,3-5,Medium,Champions
1525,New,1,117.41,1,Home & Garden,116,1,117.41,30,0-3 months,1-2,Medium,At Risk
1526,Loyal,30,136.65,16,Sports,104,1,2186.47,56.3,24+ months,15+,Medium,Big Spenders
1527,Loyal,28,172.18,5,Sports,25,0,860.92,168,24+ months,3-5,Medium,Champions
1528,New,1,104.04,2,Sports,27,0,208.08,15,0-3 months,1-2,Medium,Potential Loyalists
1529,New,2,75.51,2,Clothing,66,1,151.02,30,0-3 months,1-2,Low,Need Attention
1530,Loyal,36,267.66,9,Clothing,21,0,2408.97,120,24+ months,6-10,High,Champions
1531,Loyal,14,184.67,18,Clothing,3,0,3324.14,23.3,12-24 months,15+,Medium,Champions
1532,Returning,3,131.54,2,Books,17,0,263.08,45,0-3 months,1-2,Medium,Potential Loyalists
1533,Loyal,18,146.47,11,Books,15,0,1611.22,49.1,12-24 months,11-15,Medium,Champions
1534,Returning,12,83.45,6,Books,6,0,500.69,60,6-12 months,6-10,Low,Champions
1535,Loyal,27,189.76,8,Electronics,29,0,1518.05,101.3,24+ months,6-10,Medium,Champions
1536,Loyal,22,208.62,12,Sports,6,0,2503.44,55,12-24 months,11-15,High,Champions
1537,Returning,11,175.89,2,Sports,77,1,351.78,165,6-12 months,1-2,Medium,Need Attention
1538,Returning,3,120.59,3,Clothing,9,0,361.78,30,0-3 months,3-5,Medium,Loyal Customers
1539,Loyal,25,254.1,11,Clothing,135,1,2795.08,68.2,24+ months,11-15,High,Big Spenders
1540,Returning,8,105.83,6,Electronics,4,0,634.99,40,6-12 months,6-10,Medium,Champions
1541,Returning,7,96.37,2,Home & Garden,16,0,192.74,105,6-12 months,1-2,Low,Potential Loyalists
1542,Loyal,25,282.91,9,Clothing,12,0,2546.19,83.3,24+ months,6-10,High,Champions
1543,Returning,4,173.27,6,Clothing,30,0,1039.65,20,3-6 months,6-10,Medium,Champions
1544,Loyal,30,292.86,19,Home & Garden,21,0,5564.31,47.4,24+ months,15+,High,Champions
1545,Returning,7,211.29,2,Clothing,136,1,422.58,105,6-12 months,1-2,High,Need Attention
1546,Returning,10,228.22,5,Clothing,23,0,1141.08,60,6-12 months,3-5,High,Champions
1547,Loyal,35,227.23,16,Home & Garden,23,0,3635.61,65.6,24+ months,15+,High,Champions
1548,New,1,135.27,2,Clothing,7,0,270.53,15,0-3 months,1-2,Medium,Potential Loyalists
1549,Returning,5,120.66,3,Electronics,14,0,361.98,50,3-6 months,3-5,Medium,Loyal Customers
1550,Returning,3,98.69,4,Clothing,23,0,394.78,22.5,0-3 months,3-5,Low,Loyal Customers
1551,Loyal,13,269.34,12,Clothing,16,0,3232.14,32.5,12-24 months,11-15,High,Champions
1552,Loyal,27,214.13,18,Electronics,2,0,3854.41,45,24+ months,15+,High,Champions
1553,Returning,3,174.47,6,Electronics,20,0,1046.82,15,0-3 months,6-10,Medium,Champions
1554,Returning,10,163.62,2,Electronics,126,1,327.24,150,6-12 months,1-2,Medium,Need Attention
1555,Returning,12,168.04,4,Sports,17,0,672.17,90,6-12 months,3-5,Medium,Loyal Customers
1556,New,1,55.16,1,Sports,104,1,55.16,30,0-3 months,1-2,Low,At Risk
1557,Returning,6,122.73,4,Books,137,1,490.91,45,3-6 months,3-5,Medium,Need Attention
1558,New,1,111.99,2,Home & Garden,30,0,223.98,15,0-3 months,1-2,Medium,Potential Loyalists
1559,New,3,89.01,2,Home & Garden,7,0,178.03,45,0-3 months,1-2,Low,Potential Loyalists
1560,New,3,142.89,2,Clothing,142,1,285.78,45,0-3 months,1-2,Medium,Need Attention
1561,Loyal,20,233.9,8,Electronics,11,0,1871.22,75,12-24 months,6-10,High,Champions
1562,Loyal,29,249.06,8,Electronics,27,0,1992.5,108.8,24+ months,6-10,High,Champions
1563,Loyal,18,217.93,8,Sports,26,0,1743.4,67.5,12-24 months,6-10,High,Champions
1564,Returning,6,145.37,4,Home & Garden,19,0,581.48,45,3-6 months,3-5,Medium,Loyal Customers
1565,Returning,6,202.57,4,Books,102,1,810.29,45,3-6 months,3-5,High,Big Spenders
1566,Loyal,27,313.4,11,Clothing,23,0,3447.44,73.6,24+ months,11-15,Premium,Champions
1567,New,2,71.87,2,Electronics,24,0,143.75,30,0-3 months,1-2,Low,Potential Loyalists
1568,New,1,140.56,2,Electronics,146,1,281.13,15,0-3 months,1-2,Medium,Need Attention
1569,Loyal,33,192.22,13,Books,109,1,2498.8,76.2,24+ months,11-15,Medium,Big Spenders
1570,Returning,5,217.75,6,Clothing,28,0,1306.52,25,3-6 months,6-10,High,Champions
1571,New,2,141.08,2,Clothing,92,1,282.16,30,0-3 months,1-2,Medium,Need Attention
1572,New,1,117.18,2,Electronics,8,0,234.36,15,0-3 months,1-2,Medium,Potential Loyalists
1573,New,1,103.46,2,Books,143,1,206.93,15,0-3 months,1-2,Medium,Need Attention
1574,New,1,133.27,2,Home & Garden,21,0,266.53,15,0-3 months,1-2,Medium,Potential Loyalists
1575,New,1,139.92,2,Clothing,27,0,279.84,15,0-3 months,1-2,Medium,Potential Loyalists
1576,New,3,56.76,2,Sports,26,0,113.52,45,0-3 months,1-2,Low,Potential Loyalists
1577,Loyal,21,254.23,14,Books,28,0,3559.25,45,12-24 months,11-15,High,Champions
1578,Returning,4,86.49,4,Clothing,99,1,345.95,30,3-6 months,3-5,Low,Need Attention
1579,New,2,101.72,2,Sports,22,0,203.44,30,0-3 months,1-2,Medium,Potential Loyalists
1580,Returning,9,143.95,4,Sports,3,0,575.8,67.5,6-12 months,3-5,Medium,Loyal Customers
1581,New,1,60.4,1,Clothing,27,0,60.4,30,0-3 months,1-2,Low,Need Attention
1582,Loyal,12,296.7,11,Sports,103,1,3263.65,32.7,6-12 months,11-15,High,Big Spenders
1583,Loyal,33,139.63,8,Sports,74,1,1117.06,123.8,24+ months,6-10,Medium,Big Spenders
1584,Loyal,35,136.27,5,Clothing,9,0,681.37,210,24+ months,3-5,Medium,Champions
1585,Returning,8,104.96,2,Sports,74,1,209.93,120,6-12 months,1-2,Medium,Need Attention
1586,New,3,118.67,2,Books,5,0,237.33,45,0-3 months,1-2,Medium,Potential Loyalists
1587,Loyal,29,315.09,15,Clothing,18,0,4726.29,58,24+ months,11-15,Premium,Champions
1588,Loyal,34,193.21,16,Books,129,1,3091.33,63.8,24+ months,15+,Medium,Big Spenders
1589,Returning,3,108.78,4,Home & Garden,2,0,435.1,22.5,0-3 months,3-5,Medium,Loyal Customers
1590,Loyal,21,277.23,8,Electronics,24,0,2217.85,78.8,12-24 months,6-10,High,Champions
1591,New,1,98.23,1,Home & Garden,9,0,98.23,30,0-3 months,1-2,Low,Need Attention
1592,Loyal,36,242.73,19,Clothing,27,0,4611.96,56.8,24+ months,15+,High,Champions
1593,Loyal,35,222.71,15,Books,28,0,3340.64,70,24+ months,11-15,High,Champions
1594,Loyal,23,223.05,15,Electronics,22,0,3345.81,46,12-24 months,11-15,High,Champions
1595,New,3,145.22,1,Sports,116,1,145.22,90,0-3 months,1-2,Medium,At Risk
1596,Returning,7,103.64,2,Clothing,29,0,207.28,105,6-12 months,1-2,Medium,Potential Loyalists
1597,New,2,96.49,1,Books,66,1,96.49,60,0-3 months,1-2,Low,At Risk
1598,New,2,70.73,2,Home & Garden,9,0,141.47,30,0-3 months,1-2,Low,Potential Loyalists
1599,Returning,11,187.75,3,Sports,28,0,563.25,110,6-12 months,3-5,Medium,Loyal Customers
1600,Loyal,29,186.23,10,Clothing,91,1,1862.33,87,24+ months,6-10,Medium,Big Spenders
1601,New,2,87.92,2,Sports,26,0,175.84,30,0-3 months,1-2,Low,Potential Loyalists
1602,Returning,5,109.36,5,Clothing,25,0,546.79,30,3-6 months,3-5,Medium,Champions
1603,Loyal,28,142.82,13,Books,16,0,1856.69,64.6,24+ months,11-15,Medium,Champions
1604,Loyal,36,213.54,7,Clothing,11,0,1494.76,154.3,24+ months,6-10,High,Champions
1605,Loyal,24,237.96,16,Books,19,0,3807.3,45,12-24 months,15+,High,Champions
1606,New,2,131.37,2,Electronics,117,1,262.75,30,0-3 months,1-2,Medium,Need Attention
1607,New,2,97.29,1,Books,128,1,97.29,60,0-3 months,1-2,Low,At Risk
1608,New,3,140.05,2,Electronics,89,1,280.1,45,0-3 months,1-2,Medium,Need Attention
1609,Loyal,21,206,15,Clothing,20,0,3090.02,42,12-24 months,11-15,High,Champions
1610,Returning,12,139.2,3,Sports,3,0,417.61,120,6-12 months,3-5,Medium,Loyal Customers
1611,Returning,10,99.18,5,Clothing,29,0,495.92,60,6-12 months,3-5,Low,Loyal Customers
1612,Returning,4,224.44,5,Home & Garden,18,0,1122.22,24,3-6 months,3-5,High,Champions
1613,Returning,6,114.98,2,Electronics,89,1,229.96,90,3-6 months,1-2,Medium,Need Attention
1614,Returning,10,120.79,5,Clothing,15,0,603.97,60,6-12 months,3-5,Medium,Champions
1615,New,3,91.26,2,Home & Garden,14,0,182.51,45,0-3 months,1-2,Low,Potential Loyalists
1616,Loyal,27,317.67,5,Electronics,103,1,1588.37,162,24+ months,3-5,Premium,Big Spenders
1617,Returning,9,129.9,4,Clothing,29,0,519.61,67.5,6-12 months,3-5,Medium,Loyal Customers
1618,Returning,6,196.83,3,Books,78,1,590.48,60,3-6 months,3-5,Medium,Big Spenders
1619,Returning,11,179.03,5,Electronics,17,0,895.15,66,6-12 months,3-5,Medium,Champions
1620,Returning,8,126.51,3,Clothing,11,0,379.53,80,6-12 months,3-5,Medium,Loyal Customers
1621,Returning,11,89.27,6,Home & Garden,141,1,535.62,55,6-12 months,6-10,Low,Big Spenders
1622,Returning,12,117.31,4,Electronics,17,0,469.22,90,6-12 months,3-5,Medium,Loyal Customers
1623,Returning,6,110.62,6,Clothing,20,0,663.72,30,3-6 months,6-10,Medium,Champions
1624,Returning,5,119.21,4,Clothing,105,1,476.85,37.5,3-6 months,3-5,Medium,Need Attention
1625,Returning,12,193.08,2,Sports,101,1,386.16,180,6-12 months,1-2,Medium,Need Attention
1626,Returning,12,82.23,4,Electronics,26,0,328.91,90,6-12 months,3-5,Low,Loyal Customers
1627,Returning,8,136.65,2,Electronics,61,1,273.31,120,6-12 months,1-2,Medium,Need Attention
1628,New,3,67.57,2,Books,9,0,135.14,45,0-3 months,1-2,Low,Potential Loyalists
1629,Loyal,26,268.45,18,Books,30,0,4832.1,43.3,24+ months,15+,High,Champions
1630,Loyal,30,202.13,13,Sports,14,0,2627.66,69.2,24+ months,11-15,High,Champions
1631,New,3,101.42,2,Clothing,61,1,202.84,45,0-3 months,1-2,Medium,Need Attention
1632,Returning,3,137.95,3,Clothing,62,1,413.84,30,0-3 months,3-5,Medium,Need Attention
1633,New,3,86.03,2,Home & Garden,25,0,172.05,45,0-3 months,1-2,Low,Potential Loyalists
1634,Returning,8,195.41,3,Sports,21,0,586.22,80,6-12 months,3-5,Medium,Loyal Customers
1635,Returning,8,222.06,4,Sports,150,1,888.22,60,6-12 months,3-5,High,Big Spenders
1636,Returning,12,113.98,3,Sports,66,1,341.94,120,6-12 months,3-5,Medium,Need Attention
1637,Loyal,19,308.24,12,Clothing,8,0,3698.93,47.5,12-24 months,11-15,Premium,Champions
1638,New,3,92.44,2,Clothing,139,1,184.89,45,0-3 months,1-2,Low,Need Attention
1639,Returning,12,81.42,4,Clothing,8,0,325.69,90,6-12 months,3-5,Low,Loyal Customers
1640,Loyal,35,125.94,15,Books,23,0,1889.17,70,24+ months,11-15,Medium,Champions
1641,New,1,131.85,2,Books,21,0,263.7,15,0-3 months,1-2,Medium,Potential Loyalists
1642,Returning,11,186.36,4,Books,92,1,745.46,82.5,6-12 months,3-5,Medium,Big Spenders
1643,Returning,7,85.23,5,Electronics,73,1,426.17,42,6-12 months,3-5,Low,Need Attention
1644,Loyal,19,145.84,19,Electronics,12,0,2771,30,12-24 months,15+,Medium,Champions
1645,New,2,82.54,2,Sports,12,0,165.08,30,0-3 months,1-2,Low,Potential Loyalists
